"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-05-18","6.04",",,W",,,,,,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"88",",,W","72",",,W",,,,,"  120",",,W","  110",",,W",,,,,"14.1",",,W","18.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-05-19","7.61",",,W",,,,,,,"1.75",",,W",,,"0.0",",,W","0.0",",,W",,,"80",",,W","71",",,W",,,,,"  130",",,W","  120",",,W",,,,,"21.9",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-05-20","9.62",",,W",,,,,,,"1.77",",,W",,,"0.0",",,W","0.0",",,W",,,"81",",,W","72",",,W",,,,,"  190",",,W","  170",",,W",,,,,"21.9",",,W","29.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-05-21","10.74",",,W",,,,,,,"0.10",",,W",,,"0.0",",,W","0.0",",,W",,,"82",",,W","74",",,W",,,,,"  110",",,W","  130",",,W",,,,,"19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-05-22","12.30",",,W",,,,,,,"0.00","T,,W",,,"0.0",",,W","0.0",",,W",,,"84",",,W","77",",,W",,,,,"  100",",,W","  110",",,W",,,,,"21.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-05-23","10.29",",,W",,,,,,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"87",",,W","75",",,W",,,,,"  100",",,W","   80",",,W",,,,,"18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-05-24","8.72",",,W",,,,,,,"0.09",",,W",,,"0.0",",,W","0.0",",,W",,,"87",",,W","76",",,W",,,,,"  110",",,W","  110",",,W",,,,,"17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-05-25","6.93",",,W",,,,,,,"0.44",",,W",,,"0.0",",,W","0.0",",,W",,,"81",",,W","74",",,W",,,,,"  120",",,W","  120",",,W",,,,,"21.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-05-26","11.41",",,W",,,,,,,"0.89",",,W",,,"0.0",",,W","0.0",",,W",,,"79",",,W","72",",,W",,,,,"  130",",,W","  110",",,W",,,,,"21.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-05-27","13.65",",,W",,,,,,,"0.74",",,W",,,"0.0",",,W","0.0",",,W",,,"85",",,W","75",",,W",,,,,"  170",",,W","  180",",,W",,,,,"25.9",",,W","38.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-05-28","11.18",",,W",,,,,,,"0.10",",,W",,,"0.0",",,W","0.0",",,W",,,"82",",,W","75",",,W",,,,,"  180",",,W","  180",",,W",,,,,"19.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-05-29","6.26",",,W",,,,,,,"0.29",",,W",,,"0.0",",,W","0.0",",,W",,,"87",",,W","75",",,W",,,,,"  220",",,W","  210",",,W",,,,,"16.1",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-05-30","9.40",",,W",,,,,,,"0.00","T,,W",,,"0.0",",,W","0.0",",,W",,,"89",",,W","77",",,W",,,,,"  150",",,W","  180",",,W",,,,,"16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-05-31","4.70",",,W",,,,,,,"0.00","T,,W",,,"0.0",",,W","0.0",",,W",,,"87",",,W","75",",,W",,,,,"  130",",,W","  100",",,W",,,,,"15.0",",,W","21.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-01","4.47",",,W",,,,,,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"88",",,W","72",",,W",,,,,"  120",",,W","  110",",,W",,,,,"13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-02","4.70",",,W",,,,,,,"0.06",",,W",,,"0.0",",,W","0.0",",,W",,,"92",",,W","71",",,W",,,,,"  270",",,W","  270",",,W",,,,,"15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-03","6.49",",,W",,,,,,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"93",",,W","73",",,W",,,,,"  270",",,W","  260",",,W",,,,,"16.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-04","7.61",",,W",,,,,,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"95",",,W","74",",,W",,,,,"  250",",,W","  250",",,W",,,,,"17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-05","8.72",",,W",,,,,,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"94",",,W","75",",,W",,,,,"  270",",,W","  290",",,W",,,,,"17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-06","7.61",",,W",,,,,,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"94",",,W","74",",,W",,,,,"  280",",,W","  270",",,W",,,,,"21.0",",,W","27.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-07","5.37",",,W",,,,,,,"0.90",",,W",,,"0.0",",,W","0.0",",,W",,,"91",",,W","73",",,W",,,,,"  160",",,W","  150",",,W",,,,,"28.0",",,W","38.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-08","5.37",",,W",,,,,,,"0.18",",,W",,,"0.0",",,W","0.0",",,W",,,"90",",,W","73",",,W",,,,,"  120",",,W","  120",",,W",,,,,"19.9",",,W","25.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-09","4.47",",,W",,,,,,,"0.82",",,W",,,"0.0",",,W","0.0",",,W",,,"87",",,W","72",",,W",,,,,"  260",",,W","  290",",,W",,,,,"23.0",",,W","33.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-10","3.58",",,W",,,,,,,"0.08",",,W",,,"0.0",",,W","0.0",",,W",,,"88",",,W","74",",,W",,,,,"  310",",,W","  310",",,W",,,,,"18.1",",,W","21.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-11","3.58",",,W",,,,,,,"0.58",",,W",,,"0.0",",,W","0.0",",,W",,,"87",",,W","72",",,W",,,,,"  180",",,W","  180",",,W",,,,,"16.1",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-12","6.04",",,W",,,,,,,"0.13",",,W",,,"0.0",",,W","0.0",",,W",,,"89",",,W","73",",,W",,,,,"  100",",,W","   80",",,W",,,,,"16.1",",,W","19.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-13","3.58",",,W",,,,,,,"0.00","T,,W",,,"0.0",",,W","0.0",",,W",,,"89",",,W","75",",,W",,,,,"  250",",,W","  260",",,W",,,,,"18.1",",,W","23.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-14","3.58",",,W",,,,,,,"2.51",",,W",,,"0.0",",,W","0.0",",,W",,,"90",",,W","72",",,W",,,,,"   10",",,W","  280",",,W",,,,,"33.1",",,W","51.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-15","4.03",",,W",,,,,,,"0.00","T,,W",,,"0.0",",,W","0.0",",,W",,,"90",",,W","72",",,W",,,,,"   30",",,W","  130",",,W",,,,,"14.1",",,W","18.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-16","6.04",",,W",,,,,,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"91",",,W","73",",,W",,,,,"  120",",,W","  110",",,W",,,,,"15.0",",,W","19.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-17","4.92",",,W",,,,,,,"0.46",",,W",,,"0.0",",,W","0.0",",,W",,,"91",",,W","75",",,W",,,,,"  340",",,W","  340",",,W",,,,,"18.1",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-18","4.70",",,W",,,,,,,"0.01",",,W",,,"0.0",",,W","0.0",",,W",,,"90",",,W","75",",,W",,,,,"  360",",,W","  350",",,W",,,,,"14.1",",,W","19.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-19","5.82",",,W",,,,,,,"0.01",",,W",,,"0.0",",,W","0.0",",,W",,,"89",",,W","73",",,W",,,,,"   80",",,W","  110",",,W",,,,,"17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-20","4.25",",,W",,,,,,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"93",",,W","73",",,W",,,,,"  120",",,W","  110",",,W",,,,,"14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-21","6.04",",,W",,,,,,,"0.38",",,W",,,"0.0",",,W","0.0",",,W",,,"95",",,W","78",",,W",,,,,"  200",",,W","  200",",,W",,,,,"21.9",",,W","29.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-22","5.59",",,W",,,,,,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"94",",,W","78",",,W",,,,,"  270",",,W","  260",",,W",,,,,"18.1",",,W","21.9",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-23","4.25",",,W",,,,,,,"0.01",",,W",,,"0.0",",,W","0.0",",,W",,,"92",",,W","75",",,W",,,,,"   50",",,W","   50",",,W",,,,,"21.9",",,W","27.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-24","3.80",",,W",,,,,,,"0.22",",,W",,,"0.0",",,W","0.0",",,W",,,"92",",,W","75",",,W",,,,,"  250",",,W","  240",",,W",,,,,"19.9",",,W","29.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-25","6.49",",,W",,,,,,,"0.08",",,W",,,"0.0",",,W","0.0",",,W",,,"91",",,W","75",",,W",,,,,"  110",",,W","  140",",,W",,,,,"17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-26","5.37",",,W",,,,,,,"0.16",",,W",,,"0.0",",,W","0.0",",,W",,,"91",",,W","75",",,W",,,,,"  260",",,W","  270",",,W",,,,,"23.0",",,W","28.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-27","5.37",",,W",,,,,,,"0.32",",,W",,,"0.0",",,W","0.0",",,W",,,"90",",,W","73",",,W",,,,,"   40",",,W","   40",",,W",,,,,"25.1",",,W","30.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-28","4.03",",,W",,,,,,,"0.21",",,W",,,"0.0",",,W","0.0",",,W",,,"93",",,W","76",",,W",,,,,"  150",",,W","  150",",,W",,,,,"18.1",",,W","27.1",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-29","3.58",",,W",,,,,,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"92",",,W","75",",,W",,,,,"  280",",,W","  280",",,W",,,,,"15.0",",,W","18.1",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-06-30","2.68",",,W",,,,,,,"0.53",",,W",,,"0.0",",,W","0.0",",,W",,,"88",",,W","74",",,W",,,,,"  250",",,W","  250",",,W",,,,,"19.9",",,W","25.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-01","4.03",",,W",,,,,,,"0.27",",,W",,,,,"0.0",",,W",,,,,,,,,,,"  100",",,W",,,,,,,"10.1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-02","4.25",",,W",,,,,,,"0.13",",,W",,,"0.0",",,W","0.0",",,W",,,"91",",,W","75",",,W",,,,,"  310",",,W","  300",",,W",,,,,"16.1",",,W","21.9",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-03","5.82",",,W",,,,,,,"0.00","T,,W",,,"0.0",",,W","0.0",",,W",,,"89",",,W","76",",,W",,,,,"   90",",,W","   90",",,W",,,,,"17.0",",,W","21.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-04","3.80",",,W",,,,,,,"0.11",",,W",,,"0.0",",,W","0.0",",,W",,,"90",",,W","73",",,W",,,,,"  270",",,W","  260",",,W",,,,,"17.0",",,W","21.0",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-05","5.14",",,W",,,,,,,"0.03",",,W",,,"0.0",",,W","0.0",",,W",,,"90",",,W","73",",,W",,,,,"  110",",,W","  110",",,W",,,,,"19.9",",,W","25.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-06","6.04",",,W",,,,,,,"0.35",",,W",,,"0.0",",,W","0.0",",,W",,,"91",",,W","73",",,W",,,,,"  100",",,W","  100",",,W",,,,,"28.0",",,W","35.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-07","6.04",",,W",,,,,,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"91",",,W","74",",,W",,,,,"  110",",,W","  100",",,W",,,,,"15.0",",,W","19.9",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-08","8.28",",,W",,,,,,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"91",",,W","76",",,W",,,,,"   90",",,W","   80",",,W",,,,,"16.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-09","5.37",",,W",,,,,,,"0.09",",,W",,,"0.0",",,W","0.0",",,W",,,"92",",,W","76",",,W",,,,,"   20",",,W","   40",",,W",,,,,"15.0",",,W","25.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-10","3.80",",,W",,,,,,,"0.01",",,W",,,"0.0",",,W","0.0",",,W",,,"92",",,W","74",",,W",,,,,"   20",",,W","  350",",,W",,,,,"19.9",",,W","25.9",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-11","4.70",",,W",,,,,,,"0.08",",,W",,,"0.0",",,W","0.0",",,W",,,"91",",,W","73",",,W",,,,,"  240",",,W","  240",",,W",,,,,"21.0",",,W","25.9",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-12","5.14",",,W",,,,,,,"1.80",",,W",,,"0.0",",,W","0.0",",,W",,,"92",",,W","70",",,W",,,,,"  270",",,W","  270",",,W",,,,,"31.1",",,W","40.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-13","3.80",",,W",,,,,,,"0.49",",,W",,,"0.0",",,W","0.0",",,W",,,"93",",,W","73",",,W",,,,,"  300",",,W","  270",",,W",,,,,"19.9",",,W","34.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-14","4.47",",,W",,,,,,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"92",",,W","74",",,W",,,,,"  130",",,W","  130",",,W",,,,,"13.0",",,W","15.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-15","3.36",",,W",,,,,,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"92",",,W","73",",,W",,,,,"  110",",,W","  110",",,W",,,,,"13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-16","4.47",",,W",,,,,,,"0.05",",,W",,,"0.0",",,W","0.0",",,W",,,"93",",,W","77",",,W",,,,,"  340",",,W","  260",",,W",,,,,"15.0",",,W","17.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-17","3.58",",,W",,,,,,,"0.15",",,W",,,"0.0",",,W","0.0",",,W",,,"92",",,W","76",",,W",,,,,"  250",",,W","  220",",,W",,,,,"21.9",",,W","25.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-18","4.92",",,W",,,,,,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"94",",,W","76",",,W",,,,,"  290",",,W","  280",",,W",,,,,"17.0",",,W","19.9",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-19","4.03",",,W",,,,,,,"0.22",",,W",,,"0.0",",,W","0.0",",,W",,,"96",",,W","75",",,W",,,,,"  100",",,W","  200",",,W",,,,,"18.1",",,W","23.0",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-20","3.80",",,W",,,,,,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"94",",,W","76",",,W",,,,,"  280",",,W","  280",",,W",,,,,"16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-21","7.61",",,W",,,,,,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"95",",,W","78",",,W",,,,,"  270",",,W","  280",",,W",,,,,"21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-22","6.26",",,W",,,,,,,"0.00","T,,W",,,"0.0",",,W","0.0",",,W",,,"93",",,W","79",",,W",,,,,"  270",",,W","  290",",,W",,,,,"17.0",",,W","19.9",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-23","8.05",",,W",,,,,,,"0.28",",,W",,,"0.0",",,W","0.0",",,W",,,"95",",,W","75",",,W",,,,,"  310",",,W","  320",",,W",,,,,"30.0",",,W","34.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-24","6.93",",,W",,,,,,,"0.15",",,W",,,"0.0",",,W","0.0",",,W",,,"92",",,W","74",",,W",,,,,"  250",",,W","  260",",,W",,,,,"31.1",",,W","40.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-25","4.92",",,W",,,,,,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"94",",,W","80",",,W",,,,,"  220",",,W","  220",",,W",,,,,"15.0",",,W","21.9",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-26","3.36",",,W",,,,,,,"0.01",",,W",,,"0.0",",,W","0.0",",,W",,,"93",",,W","76",",,W",,,,,"  350",",,W","  360",",,W",,,,,"25.9",",,W","32.0",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00012888","MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US","25.6475","-80.43306","3.0","2018-07-27","3.58",",,W",,,,,,,"0.00","T,,W",,,"0.0",",,W","0.0",",,W",,,"90",",,W","76",",,W",,,,,"   50",",,W","   60",",,W",,,,,"23.9",",,W","34.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
